cluster,gene_symbol,specie,event_type,canonical_transcript_id,transcript_id,domain_name,c_domain_length,t_domain_length,c_domains_number,t_domains_number,is_longest_cds,is_most_like_canonical
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857277.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857278.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000403354.5,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857279.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857280.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972253.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857281.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704306.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000627286.2,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000402736.5,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704307.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972256.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972254.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000397955.7,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972255.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972249.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972257.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972250.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857282.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972251.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000917040.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000917041.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972258.1,,,,,,,
chr10:clu_16825,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704338.1,,,,,,,
chr10:clu_16825,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,ENST00000704340.1,,,,,,,
chr10:clu_16825,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,ENST00000473115.1,,,,,,,
chr10:clu_16825,ZMYND11,human,shorter,ENST00000381604.9,ENST00000972246.1,IPR047269,324.0,285.0,1.0,1.0,True,False
chr5:clu_3349,DHX29,human,no_unique_features,ENST00000251636.10,ENST00000867274.1,,,,,,,
chr5:clu_3349,DHX29,human,transcript_doesnt_have_features,ENST00000251636.10,NM_001345965.2,,,,,,,
chr5:clu_3349,DHX29,human,transcript_doesnt_have_features,ENST00000251636.10,ENST00000513447.1,,,,,,,
chr5:clu_3349,DHX29,human,transcript_doesnt_have_features,ENST00000251636.10,ENST00000867276.1,,,,,,,
chr5:clu_3349,DHX29,human,no_unique_features,ENST00000251636.10,ENST00000867273.1,,,,,,,
chr5:clu_3349,DHX29,human,no_unique_features,ENST00000251636.10,ENST00000962096.1,,,,,,,
chr5:clu_3349,DHX29,human,no_unique_features,ENST00000251636.10,ENST00000867272.1,,,,,,,
chr5:clu_3349,DHX29,human,no_unique_features,ENST00000251636.10,ENST00000962095.1,,,,,,,
chr5:clu_3349,DHX29,human,no_unique_features,ENST00000251636.10,ENST00000912931.1,,,,,,,
chr5:clu_3349,DHX29,human,transcript_doesnt_have_features,ENST00000251636.10,ENST00000912930.1,,,,,,,
chr5:clu_3349,DHX29,human,transcript_doesnt_have_features,ENST00000251636.10,ENST00000508346.1,,,,,,,
chr5:clu_3349,DHX29,human,shorter,ENST00000251636.10,ENST00000867275.1,IPR034730,1369.0,1268.0,1.0,1.0,True,False
chr5:clu_3349,DHX29,human,same,ENST00000251636.10,ENST00000867275.1,IPR056890,55.0,55.0,1.0,1.0,True,False
chr5:clu_3349,DHX29,human,same,ENST00000251636.10,ENST00000867275.1,IPR056328,78.0,78.0,1.0,1.0,True,False
chr5:clu_3349,DHX29,human,longer_domains,ENST00000251636.10,ENST00000867275.1,IPR027417,426.0,429.0,2.0,2.0,True,False
chr5:clu_3349,DHX29,human,dropped domain,ENST00000251636.10,ENST00000867275.1,IPR011709,87.0,,1.0,0.0,True,False
chr5:clu_3349,DHX29,human,same,ENST00000251636.10,ENST00000867275.1,IPR059023,58.0,58.0,1.0,1.0,True,False
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000397962.8,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,NM_001370119.2,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704343.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857257.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857271.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,NM_001330057.3,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857249.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857251.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,NM_001370116.2,,,,,,,
chr10:clu_16823,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,NM_001370124.3,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000509513.6,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000381591.5,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857259.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,NM_001370112.2,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704315.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972252.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704301.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000558098.4,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704336.1,,,,,,,
chr10:clu_16823,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,ENST00000488275.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000917037.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972238.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972239.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972240.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972241.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857252.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857254.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972242.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972245.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857262.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857263.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857269.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857264.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857283.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857266.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857284.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857268.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000917039.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972246.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972248.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857275.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000381584.6,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704339.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857277.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857278.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857280.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972253.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857281.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000704306.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000627286.2,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000402736.5,,,,,,,
chr10:clu_16823,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,ENST00000972256.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972254.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000397955.7,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972249.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972250.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000857282.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972251.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000917040.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000917041.1,,,,,,,
chr10:clu_16823,ZMYND11,human,no_unique_features,ENST00000381604.9,ENST00000972258.1,,,,,,,
chr10:clu_16823,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,ENST00000704340.1,,,,,,,
chr10:clu_16823,ZMYND11,human,transcript_doesnt_have_features,ENST00000381604.9,ENST00000473115.1,,,,,,,
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704295.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704295.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704295.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704295.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704295.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704295.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704295.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704295.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704295.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370104.2,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370104.2,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370104.2,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370105.2,IPR048589,42.0,,1.0,0.0,True,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370105.2,IPR036427,108.0,,1.0,0.0,True,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370105.2,IPR047269,324.0,,1.0,0.0,True,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857256.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857256.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857256.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857256.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857256.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857256.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857256.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857256.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857256.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857250.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857250.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857250.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857250.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857250.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857250.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857250.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857250.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857250.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001202466.3,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001202466.3,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001202466.3,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857267.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857267.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857267.1,IPR047269,324.0,352.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857265.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857265.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857265.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857265.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857265.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857265.1,IPR001487,,95.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857265.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857265.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370120.2,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370120.2,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370120.2,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857253.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857253.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857253.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857253.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857253.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857253.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857253.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857253.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857253.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857270.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857270.1,IPR036427,108.0,114.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857270.1,IPR047269,324.0,454.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857258.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857258.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857258.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857258.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857258.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857258.1,IPR001487,,95.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857258.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857258.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370123.2,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370123.2,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370123.2,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857272.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857272.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857272.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857272.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857272.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857272.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857272.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857272.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857272.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370121.2,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370121.2,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,NM_001370121.2,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704303.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704303.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704303.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704303.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704303.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704303.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704303.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704303.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704303.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,XM_017015594.2,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,XM_017015594.2,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,XM_017015594.2,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704335.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704335.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704335.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704335.1,IPR003000,,101.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704335.1,IPR026587,,85.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704335.1,IPR026590,,53.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704335.1,IPR000313,,74.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704335.1,IPR017907,,50.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000704335.1,IPR001487,,107.0,0.0,2.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000439456.5,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000439456.5,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000439456.5,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857255.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857255.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857255.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972243.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972243.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972243.1,IPR047269,324.0,351.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972244.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972244.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972244.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857260.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857260.1,IPR036427,108.0,,1.0,0.0,False,False
