cluster,gene_symbol,specie,event_type,canonical_transcript_id,transcript_id,domain_name,c_domain_length,t_domain_length,c_domains_number,t_domains_number,is_longest_cds,is_most_like_canonical
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000946334.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000946336.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000885182.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000885185.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000946338.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000885183.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000885181.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000885180.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000946339.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,transcript_doesnt_have_features,ENST00000349048.9,ENST00000885184.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,transcript_doesnt_have_features,ENST00000349048.9,ENST00000628044.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,no_unique_features,ENST00000349048.9,ENST00000496824.5,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,transcript_doesnt_have_features,ENST00000349048.9,ENST00000491298.1,,,,,,,
RI_ENSG00000141959_21_125,PFKL,human,dropped domain,ENST00000349048.9,ENST00000466134.5,IPR041914,761.0,,1.0,0.0,True,False
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000331343.11,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_047440723.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,ENST00000898198.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,ENST00000898195.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_047440721.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,ENST00000898196.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_011529504.4,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_011529507.4,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_047440727.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_011529510.3,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,XM_047440728.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,XM_047440725.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,XM_047440722.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,XM_011529508.4,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,XM_011529509.4,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,XM_047440726.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,XM_011529511.4,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,ENST00000612472.4,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000937165.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,ENST00000898197.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000451615.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,no_unique_features,ENST00000349485.10,ENST00000460932.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000463917.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000493524.5,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000468360.5,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000493811.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,transcript_doesnt_have_features,ENST00000349485.10,ENST00000476653.1,,,,,,,
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,XM_047440724.1,IPR047414,370.0,,1.0,0.0,True,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,XM_047440724.1,IPR001780,355.0,,1.0,0.0,True,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000334538.13,IPR047414,370.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000334538.13,IPR001780,355.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000615172.4,IPR047414,370.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000615172.4,IPR001780,355.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000471540.5,IPR047414,370.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000471540.5,IPR001780,355.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000485190.1,IPR047414,370.0,,1.0,0.0,False,False
SE_ENSG00000186866_21_29,POFUT2,human,dropped domain,ENST00000349485.10,ENST00000485190.1,IPR001780,355.0,,1.0,0.0,False,False
MXE_ENSG00000160209_21_94,PDXK,human,feature_not_mapped,ENST00000291565.9,,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,XM_047441005.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_005261195.3,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_011529762.3,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_047441004.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_005261199.3,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_047441001.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_047441006.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_005261196.4,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_047441002.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000467908.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_011529761.2,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,XM_047441003.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000398081.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000867732.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000867733.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000933237.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000867731.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000941196.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000327574.4,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000621478.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000398085.7,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000476084.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,no_unique_features,ENST00000291565.9,ENST00000470029.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000438837.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000498040.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000472777.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000476313.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000481512.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000490666.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000343528.10,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000398078.7,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000468392.5,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,transcript_doesnt_have_features,ENST00000291565.9,ENST00000461123.1,,,,,,,
MXE_ENSG00000160209_21_94,PDXK,human,dropped domain,ENST00000291565.9,ENST00000468090.5,IPR029056,312.0,,1.0,0.0,True,False
MXE_ENSG00000160209_21_94,PDXK,human,dropped domain,ENST00000291565.9,ENST00000468090.5,IPR004625,305.0,,1.0,0.0,True,False
MXE_ENSG00000160209_21_94,PDXK,human,added_domain,ENST00000291565.9,ENST00000468090.5,IPR055486,,239.0,0.0,1.0,True,False
MXE_ENSG00000160209_21_94,PDXK,human,added_domain,ENST00000291565.9,ENST00000468090.5,IPR056405,,175.0,0.0,1.0,True,False
MXE_ENSG00000160209_21_94,PDXK,human,split domain,ENST00000291565.9,ENST00000933238.1,IPR029056,312.0,249.0,1.0,2.0,False,False
MXE_ENSG00000160209_21_94,PDXK,human,shorter,ENST00000291565.9,ENST00000933238.1,IPR004625,305.0,196.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000348911.11,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685180.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000691959.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685390.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000691345.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000690369.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000690590.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000689177.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000693591.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000692844.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000470434.2,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686191.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686758.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685411.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000693289.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000693499.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000476293.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000687861.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000693675.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000477234.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000399627.4,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685960.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000690155.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000692946.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000690197.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000693068.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000689849.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685459.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000693052.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000693440.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000688124.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000691233.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000931645.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000689981.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000931644.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000899576.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000967453.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000967452.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000967451.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000967449.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000967448.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000418590.4,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000931647.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000931646.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000688985.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000687704.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000686222.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000691792.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000686427.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686321.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000686801.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685592.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000688381.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000691306.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686029.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000692006.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685386.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000688030.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000685239.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686717.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000689095.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686421.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000692076.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000687878.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000691344.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,no_unique_features,ENST00000380817.8,ENST00000687340.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000689763.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000473724.2,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,transcript_doesnt_have_features,ENST00000380817.8,ENST00000686826.1,,,,,,,
A3SS_ENSG00000100241_22_78,SBF1,human,dropped domain,ENST00000380817.8,ENST00000689129.1,IPR037516,434.0,,1.0,0.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,split domain,ENST00000380817.8,ENST00000689129.1,IPR001194,181.0,183.0,1.0,3.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,added_domain,ENST00000380817.8,ENST00000689129.1,smart00801,,70.0,0.0,2.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,added_domain,ENST00000380817.8,ENST00000689129.1,pfam03456,,60.0,0.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,added_domain,ENST00000380817.8,ENST00000689129.1,smart00800,,86.0,0.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,dropped domain,ENST00000380817.8,ENST00000684986.1,IPR037516,434.0,,1.0,0.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,split domain,ENST00000380817.8,ENST00000684986.1,IPR001194,181.0,183.0,1.0,3.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,added_domain,ENST00000380817.8,ENST00000684986.1,smart00801,,70.0,0.0,2.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,added_domain,ENST00000380817.8,ENST00000684986.1,pfam03456,,60.0,0.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,added_domain,ENST00000380817.8,ENST00000684986.1,smart00800,,86.0,0.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000967446.1,IPR037516,434.0,434.0,1.0,1.0,True,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000967446.1,IPR001194,181.0,181.0,1.0,1.0,True,False
A3SS_ENSG00000100241_22_78,SBF1,human,shorter,ENST00000380817.8,ENST00000688848.1,IPR037516,434.0,184.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,dropped domain,ENST00000380817.8,ENST00000688848.1,IPR001194,181.0,,1.0,0.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,shorter,ENST00000380817.8,ENST00000690990.1,IPR037516,434.0,431.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,shorter,ENST00000380817.8,ENST00000690990.1,IPR001194,181.0,178.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000967450.1,IPR037516,434.0,434.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000967450.1,IPR001194,181.0,181.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,shorter,ENST00000380817.8,ENST00000685809.1,IPR037516,434.0,431.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,shorter,ENST00000380817.8,ENST00000685809.1,IPR001194,181.0,178.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,shorter,ENST00000380817.8,ENST00000687016.1,IPR037516,434.0,431.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000687016.1,IPR001194,181.0,181.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,longer,ENST00000380817.8,ENST00000967447.1,IPR037516,434.0,441.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000967447.1,IPR001194,181.0,181.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000688066.1,IPR037516,434.0,434.0,1.0,1.0,False,False
A3SS_ENSG00000100241_22_78,SBF1,human,same,ENST00000380817.8,ENST00000688066.1,IPR001194,181.0,181.0,1.0,1.0,False,False
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,NM_130444.3,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000359759.8,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,NM_030582.4,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000355480.10,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,transcript_doesnt_have_features,ENST00000651438.1,ENST00000473212.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859059.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859060.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000930595.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859061.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000930594.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000970097.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859062.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859063.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000970098.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000930598.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000930600.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859068.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000930601.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859067.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859065.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859064.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000930599.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000859069.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,transcript_doesnt_have_features,ENST00000651438.1,ENST00000930602.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000970099.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,transcript_doesnt_have_features,ENST00000651438.1,ENST00000970100.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,no_unique_features,ENST00000651438.1,ENST00000423214.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,transcript_doesnt_have_features,ENST00000651438.1,ENST00000459895.1,,,,,,,
A3SS_ENSG00000182871_21_63,COL18A1,human,dropped domain,ENST00000651438.1,ENST00000859066.1,IPR006761,49.0,,1.0,0.0,True,False
A3SS_ENSG00000182871_21_63,COL18A1,human,added_domain,ENST00000651438.1,ENST00000859066.1,G3DSA:3.40.1620.70,,56.0,0.0,1.0,True,False
